province,market,type,name,standard,area,color,unit,minprice,avgprice,maxprice,entertime,time,time_diff
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-02-25,767.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-02-23,769.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-02-22,770.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-21,771.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-15,777.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-13,779.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-12,780.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-11,781.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-10,782.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-09,783.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-08,784.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-07,785.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-06,786.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-04,788.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-03,789.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-02,790.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-02-01,791.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-31,792.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-01-29,794.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-28,795.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-27,796.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-26,797.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-25,798.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-24,799.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-22,801.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-21,802.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-20,803.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-19,804.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2018-01-16,807.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2018-01-15,808.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-14,809.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-13,810.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-12,811.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-11,812.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-01-10,813.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-01-09,814.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-01-07,816.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-01-06,817.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-01-05,818.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-01-04,819.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-01-03,820.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-01-01,822.0
